State,State Code,District,Block,GP_name,GP Code,Latitude,Longitude,BHQ,BHQ Latitude,BHQ Longitude
KERALA,32,THRISSUR,CHAVAKKAD,ORUMANAYUR,221835,10.5622500,76.0328100,GURUVAYUR TE,10.593160,76.029160
KERALA,32,THRISSUR,CHAVAKKAD,PUNNAYUR,221836,10.6388400,75.9936400,GURUVAYUR TE,10.593160,76.029160
KERALA,32,THRISSUR,CHAVAKKAD,PUNNYURKULUM,221837,10.6739700,75.9958000,GURUVAYUR TE,10.593160,76.029160
KERALA,32,THRISSUR,CHAVAKKAD,VADEKKEKAD,221838,10.6464400,76.0129200,GURUVAYUR TE,10.593160,76.029160
KERALA,32,THRISSUR,CHERPU,AVINISSERY,221839,10.4682700,76.2302900,CHERPPU TELEPHONE EXCHANGE,10.445009,76.213381
KERALA,32,THRISSUR,CHERPU,CHERPU,221840,10.4379190,76.2107630,CHERPPU TELEPHONE EXCHANGE,10.445009,76.213381
KERALA,32,THRISSUR,CHERPU,PARALAM,221841,10.4580290,76.1919450,CHERPPU TELEPHONE EXCHANGE,10.445009,76.213381
KERALA,32,THRISSUR,CHERPU,VALLACHIRA,221842,10.4387730,76.2346890,CHERPPU TELEPHONE EXCHANGE,10.445009,76.213381
KERALA,32,THRISSUR,CHOWANNUR,CHOONDAL,221843,10.6184000,76.1199600,KUNNAMKULAM TE,10.648761,76.070626
KERALA,32,THRISSUR,CHOWANNUR,CHOWWANNUR,221844,10.6662500,76.0872500,KUNNAMKULAM TE,10.648761,76.070626
KERALA,32,THRISSUR,CHOWANNUR,KADANGODE,221905,10.6772600,76.1217100,KUNNAMKULAM TE,10.648761,76.070626
KERALA,32,THRISSUR,CHOWANNUR,KADAVALLUR,221845,10.6942300,76.0879000,KUNNAMKULAM TE,10.648761,76.070626
KERALA,32,THRISSUR,CHOWANNUR,KANDANASSERY,221846,10.6016000,76.0916800,KUNNAMKULAM TE,10.648761,76.070626
KERALA,32,THRISSUR,CHOWANNUR,KATTAKAMPAL,221847,10.6870900,76.0444700,KUNNAMKULAM TE,10.648761,76.070626
KERALA,32,THRISSUR,CHOWANNUR,PORKULAM,221848,10.6733000,76.0770600,KUNNAMKULAM TE,10.648761,76.070626
KERALA,32,THRISSUR,CHOWANNUR,VELUR,221910,10.6399600,76.1576800,KUNNAMKULAM TE,10.648761,76.070626
KERALA,32,THRISSUR,IRINJALAKKUDA,KARALAM,221849,10.3962280,76.1885760,IRINJALAKKUDA TE,10.347019,76.222730
KERALA,32,THRISSUR,IRINJALAKKUDA,KATTUR,221850,10.3713900,76.1587100,IRINJALAKKUDA TE,10.347019,76.222730
KERALA,32,THRISSUR,IRINJALAKKUDA,MURIYAD,221851,10.3682900,76.2651400,IRINJALAKKUDA TE,10.347019,76.222730
KERALA,32,THRISSUR,IRINJALAKKUDA,PARAPPUKKARA,221852,10.4037500,76.2773200,IRINJALAKKUDA TE,10.347019,76.222730
KERALA,32,THRISSUR,KODAKARA,ALAGAPPA NAGAR,221853,10.4349000,76.2796700,KODAKARA TELEPHONE EXCHANGE,10.372670,76.305790
KERALA,32,THRISSUR,KODAKARA,KODAKARA,221854,10.3726700,76.3057900,KODAKARA TELEPHONE EXCHANGE,10.372670,76.305790
KERALA,32,THRISSUR,KODAKARA,MATTATHUR,221855,10.3761720,76.3622300,KODAKARA TELEPHONE EXCHANGE,10.372670,76.305790
KERALA,32,THRISSUR,KODAKARA,NENMENIKKARA,221856,10.4454000,76.2605130,KODAKARA TELEPHONE EXCHANGE,10.372670,76.305790
KERALA,32,THRISSUR,KODAKARA,PUDUKKAD,221857,10.4249100,76.2679050,KODAKARA TELEPHONE EXCHANGE,10.372670,76.305790
KERALA,32,THRISSUR,KODAKARA,TRIKKUR,221858,10.4523660,76.2850500,KODAKARA TELEPHONE EXCHANGE,10.372670,76.305790
KERALA,32,THRISSUR,KODAKARA,VARANDARAPPILLY,221859,10.4209100,76.3329600,KODAKARA TELEPHONE EXCHANGE,10.372670,76.305790
KERALA,32,THRISSUR,MALA,ALUR,221862,10.3414300,76.2818500,MALA TE,10.240370,76.266200
KERALA,32,THRISSUR,MALA,ANNAMANADA,221863,10.2391120,76.3288400,MALA TE,10.240370,76.266200
KERALA,32,THRISSUR,MALA,KUZHUR,221864,10.2121900,76.2904400,MALA TE,10.240370,76.266200
KERALA,32,THRISSUR,MALA,MALA,221865,10.2403360,76.2662100,MALA TE,10.240370,76.266200
KERALA,32,THRISSUR,MALA,POYYA,221866,10.2123500,76.2653500,MALA TE,10.240370,76.266200
KERALA,32,THRISSUR,MATHILAKAM,EDATHIRUTHY,221867,10.3814200,76.1483200,PERINJANNAM TE,10.313260,76.148570
KERALA,32,THRISSUR,MATHILAKAM,EDAVILANGU,221860,10.2403800,76.1694700,PERINJANNAM TE,10.313260,76.148570
KERALA,32,THRISSUR,MATHILAKAM,ERIYAD,221861,10.2111700,76.1626400,PERINJANNAM TE,10.313260,76.148570
KERALA,32,THRISSUR,MATHILAKAM,KAIPAMANGALAM,221868,10.3393400,76.1360600,PERINJANNAM TE,10.313260,76.148570
KERALA,32,THRISSUR,MATHILAKAM,MATHILAKAM,221869,10.2888670,76.1679500,PERINJANNAM TE,10.313260,76.148570
KERALA,32,THRISSUR,MATHILAKAM,PERINJANAM,221870,10.3132600,76.1485700,PERINJANNAM TE,10.313260,76.148570
KERALA,32,THRISSUR,MATHILAKAM,SREE NARAYANAPURAM,221871,10.2640330,76.1798320,PERINJANNAM TE,10.313260,76.148570
KERALA,32,THRISSUR,MULLASSERY,ELAVALLY,221872,10.5767200,76.0763200,VENKITANGU TE,10.522583,76.090283
KERALA,32,THRISSUR,MULLASSERY,MULLASSERY,221873,10.5340800,76.0865700,VENKITANGU TE,10.522583,76.090283
KERALA,32,THRISSUR,MULLASSERY,PAVARATTY,221874,10.5661000,76.0617900,VENKITANGU TE,10.522583,76.090283
KERALA,32,THRISSUR,MULLASSERY,VENKITANGU,221875,10.5192100,76.0914800,VENKITANGU TE,10.522583,76.090283
KERALA,32,THRISSUR,OLLUKKARA,MADAKKATHARA,221877,10.5664200,76.2597300,CHEMBUKAVU TE,10.530046,76.221580
KERALA,32,THRISSUR,OLLUKKARA,NADATHARA,221878,10.5061300,76.2791000,CHEMBUKAVU TE,10.530046,76.221580
KERALA,32,THRISSUR,OLLUKKARA,PANANCHERY,221879,10.5582100,76.3317500,CHEMBUKAVU TE,10.530046,76.221580
KERALA,32,THRISSUR,OLLUKKARA,PUTHUR,221880,10.4904300,76.2774700,CHEMBUKAVU TE,10.530046,76.221580
KERALA,32,THRISSUR,PAZHAYANNUR,CHELAKKARA,221881,10.6947300,76.3346000,CHELAKKARA TE,10.700658,76.345509
KERALA,32,THRISSUR,PAZHAYANNUR,KONDAZHY,221882,10.7261800,76.3966700,CHELAKKARA TE,10.700658,76.345509
KERALA,32,THRISSUR,PAZHAYANNUR,PANJAL,221883,10.7218400,76.3046200,CHELAKKARA TE,10.700658,76.345509
KERALA,32,THRISSUR,PAZHAYANNUR,PAZHAYANNUR,221884,10.6882400,76.4234500,CHELAKKARA TE,10.700658,76.345509
KERALA,32,THRISSUR,PAZHAYANNUR,THIRUVILWAMALA,221885,10.7329100,76.4289700,CHELAKKARA TE,10.700658,76.345509
KERALA,32,THRISSUR,PAZHAYANNUR,VALLATHOL NAGAR,221886,10.7490400,76.2761800,CHELAKKARA TE,10.700658,76.345509
KERALA,32,THRISSUR,PUZHAKKAL,ADAT,221887,10.5530400,76.1664800,CHEMBUKAVU TE,10.530046,76.221580
KERALA,32,THRISSUR,PUZHAKKAL,AVANUR,221889,10.6034800,76.1935800,CHEMBUKAVU TE,10.530046,76.221580
KERALA,32,THRISSUR,PUZHAKKAL,KAIPARAMBA,221890,10.5920300,76.1546600,CHEMBUKAVU TE,10.530046,76.221580
KERALA,32,THRISSUR,PUZHAKKAL,KOLAZHY,221876,10.5851100,76.2156500,CHEMBUKAVU TE,10.530046,76.221580
KERALA,32,THRISSUR,PUZHAKKAL,MULAKUNNATHUKAVU,221891,10.6011200,76.2107900,CHEMBUKAVU TE,10.530046,76.221580
KERALA,32,THRISSUR,PUZHAKKAL,THOLUR,221892,10.5642900,76.1233400,CHEMBUKAVU TE,10.530046,76.221580
KERALA,32,THRISSUR,THALIKKULAM,ENGANDIYUR,221893,10.5022300,76.0620100,KANDASSANKADAVE TE,10.474646,76.102231
KERALA,32,THRISSUR,THALIKKULAM,NATTIKA,221894,10.4143258,76.1113686,KANDASSANKADAVE TE,10.474646,76.102231
KERALA,32,THRISSUR,THALIKKULAM,THALIKULAM,221895,10.4395700,76.0952500,KANDASSANKADAVE TE,10.474646,76.102231
KERALA,32,THRISSUR,THALIKKULAM,VADANAPPILLY,221896,10.4691300,76.0811600,KANDASSANKADAVE TE,10.474646,76.102231
KERALA,32,THRISSUR,THALIKKULAM,VALAPPAD,221897,10.4053296,76.1108899,KANDASSANKADAVE TE,10.474646,76.102231
KERALA,32,THRISSUR,VELLANGALLUR,PADIYUR,221898,10.3237300,76.1790270,VELLANGALLUR TE,10.302477,76.216989
KERALA,32,THRISSUR,VELLANGALLUR,POOMANGALAM,221899,10.3043400,76.1926000,VELLANGALLUR TE,10.302477,76.216989
KERALA,32,THRISSUR,VELLANGALLUR,PUTHENCHIRA,221900,10.2653700,76.2384300,VELLANGALLUR TE,10.302477,76.216989
KERALA,32,THRISSUR,VELLANGALLUR,VELLANGALLUR,221901,10.2834900,76.2133900,VELLANGALLUR TE,10.302477,76.216989
KERALA,32,THRISSUR,VELLANGALLUR,VELLOOKKARA,221902,10.3177400,76.2404400,VELLANGALLUR TE,10.302477,76.216989
KERALA,32,THRISSUR,WADAKKANCHERY,DESAMANGALAM,221903,10.7544300,76.2339100,WADAKKANCHERY TE,10.659381,76.250130
KERALA,32,THRISSUR,WADAKKANCHERY,ERUMAPETTY,221904,10.6816600,76.1855500,WADAKKANCHERY TE,10.659381,76.250130
KERALA,32,THRISSUR,WADAKKANCHERY,MULLURKARA,221906,10.7051400,76.2699800,WADAKKANCHERY TE,10.659381,76.250130
KERALA,32,THRISSUR,WADAKKANCHERY,MUNDATHIKODE,221907,10.6375500,76.2123800,WADAKKANCHERY TE,10.659381,76.250130
KERALA,32,THRISSUR,WADAKKANCHERY,THEKKUMKARA,221908,10.6361900,76.2731600,WADAKKANCHERY TE,10.659381,76.250130
KERALA,32,THRISSUR,WADAKKANCHERY,VARAVOOR,221909,10.7162000,76.2151900,WADAKKANCHERY TE,10.659381,76.250130
KERALA,32,THRISSUR,WADAKKANCHERY,WADAKKANCHERRY,221911,10.6618800,76.2454800,WADAKKANCHERY TE,10.659381,76.250130
KERALA,32,WAYANAD,KALPETTA,KOTTATHARA,221913,11.6767400,76.0239800,KELPETTA EX,11.606873,76.083306
KERALA,32,WAYANAD,KALPETTA,MEPPADI,221914,11.5595200,76.1311900,KELPETTA EX,11.606873,76.083306
KERALA,32,WAYANAD,KALPETTA,MUPPAINADU,221915,11.5570400,76.2241400,KELPETTA EX,11.606873,76.083306
KERALA,32,WAYANAD,KALPETTA,MUTTIL,221916,11.6427600,76.1156000,KELPETTA EX,11.606873,76.083306
KERALA,32,WAYANAD,KALPETTA,PADINHARETHARA,221917,11.6514800,75.9772500,KELPETTA EX,11.606873,76.083306
KERALA,32,WAYANAD,KALPETTA,POZHUTHANA,221918,11.5830980,76.0181600,KELPETTA EX,11.606873,76.083306
KERALA,32,WAYANAD,KALPETTA,THARIYODE,221919,11.6380300,76.0083500,KELPETTA EX,11.606873,76.083306
KERALA,32,WAYANAD,KALPETTA,VENGAPPALLY,221920,11.6317600,76.0329400,KELPETTA EX,11.606873,76.083306
KERALA,32,WAYANAD,KALPETTA,VYTHIRI,221921,11.5571000,76.0387700,KELPETTA EX,11.606873,76.083306
KERALA,32,WAYANAD,MANANTHAVADY,EDAVAKA,221922,11.7768600,75.9764000,MANATHAVADY EX,11.797490,76.006700
KERALA,32,WAYANAD,MANANTHAVADY,MANANTHAVADY,221923,11.8019100,76.0026600,MANATHAVADY EX,11.797490,76.006700
KERALA,32,WAYANAD,MANANTHAVADY,THAVINHAL,221925,11.8419900,75.9489700,MANATHAVADY EX,11.797490,76.006700
KERALA,32,WAYANAD,MANANTHAVADY,THIRUNELLY,221926,11.8490900,76.0664200,MANATHAVADY EX,11.797490,76.006700
KERALA,32,WAYANAD,MANANTHAVADY,THONDERNAD,221927,11.7437200,75.8821100,MANATHAVADY EX,11.797490,76.006700
KERALA,32,WAYANAD,MANANTHAVADY,VELLAMUNDA,221928,11.7339319,75.9562833,MANATHAVADY EX,11.797490,76.006700
KERALA,32,WAYANAD,PANAMARAM,KANIAMBETTA,221912,11.6958000,76.0807700,PULPALLY  E,11.797820,76.164050
KERALA,32,WAYANAD,PANAMARAM,MULLANKOLLY,221931,11.8169900,76.1642900,PULPALLY  E,11.797820,76.164050
KERALA,32,WAYANAD,PANAMARAM,PANAMARAM,221924,11.7372300,76.0726600,PULPALLY  E,11.797820,76.164050
KERALA,32,WAYANAD,PANAMARAM,POOTHADI,221934,11.7236500,76.1531800,PULPALLY  E,11.797820,76.164050
KERALA,32,WAYANAD,PANAMARAM,PULPALLI,221935,11.7897800,76.1662100,PULPALLY  E,11.797820,76.164050
KERALA,32,WAYANAD,SULTHAN BATHERY,AMBALAVAYAL,221929,11.6224700,76.2113700,S.BATHERY EX,11.662512,76.259453
KERALA,32,WAYANAD,SULTHAN BATHERY,MEENANGADI,221930,11.6593290,76.1612450,S.BATHERY EX,11.662512,76.259453
KERALA,32,WAYANAD,SULTHAN BATHERY,NENMENI,221932,11.6347000,76.2775600,S.BATHERY EX,11.662512,76.259453
KERALA,32,WAYANAD,SULTHAN BATHERY,NOOLPUZHA,221933,11.6681500,76.3138000,S.BATHERY EX,11.662512,76.259453
KERALA,32,WAYANAD,SULTHAN BATHERY,SULTHAN BATHERY,221936,11.6629100,76.2551800,S.BATHERY EX,11.662512,76.259453
